,frame,t,trajectory,x,y
2006,3814,17.163,656,3.90243920395,10.7187324352
2007,3815,17.1675,656,3.93535102319,10.8023710828
2008,3816,17.172,656,3.93498209502,10.8097269788
2009,3817,17.1765,656,4.01277138649,10.8524528848
2010,3818,17.181,656,3.86237615077,10.83585761
2011,3822,17.199,657,3.86468178158,10.9220684934
2012,3825,17.2125,658,3.89458302486,10.7419524612
2013,3826,17.217,658,4.04317566037,10.711526176
2014,3827,17.2215,658,3.86331248151,10.7530922337
2015,3829,17.2305,659,3.82862982785,10.7072834516
2016,3830,17.235,659,3.8579741315,10.7103542645
2017,3834,17.253,660,3.83317876682,10.6659993633
2018,3838,17.271,661,3.87111266986,10.6768094387
2019,3839,17.2755,661,3.98915485867,10.6057418304
2020,3841,17.2845,662,3.85964749667,10.6039678866
2021,3842,17.289,662,3.96475986085,10.6708773447
2022,3843,17.2935,662,3.8138379753,10.6228061108
2023,3844,17.298,662,3.92849365466,10.5984855163
2024,3845,17.3025,662,3.85118986505,10.5747003663
2025,3847,17.3115,663,3.87158490224,10.6182997496
2026,3849,17.3205,664,3.9097753011,10.6886484892
2027,3881,17.4645,665,1.96799282214,6.37467753456
2028,3885,17.4825,666,2.14990238295,6.40049414795
2029,3943,17.7435,667,1.12788258196,5.44517798339
2030,3944,17.748,667,1.22031200393,5.46514235286
2031,3961,17.8245,668,4.15531832711,4.53144570039
2032,3987,17.9415,669,1.46527695193,5.59408135763
2033,3998,17.991,670,1.65460940427,5.34133127237
2034,4003,18.0135,671,2.1407434612,6.38484711009
2035,4005,18.0225,672,4.30435519186,12.3160839912
2036,4029,18.1305,673,3.52701970326,6.6355396426
2037,4041,18.1845,674,3.50799905173,7.25977037827
2038,4044,18.198,675,4.04731963101,6.9581038885
2039,4065,18.2925,676,2.97901416901,6.85154943824
2040,4066,18.297,677,2.09984227007,6.34468805177
2041,4085,18.3825,678,2.14365041621,6.30546071924
2042,4085,18.3825,679,4.9942294336,11.4925252924
2043,4086,18.387,679,4.9919278876,11.4033067771
2044,4091,18.4095,680,4.81833026938,11.3896075519
2045,4092,18.414,681,1.91557943156,6.4103200415
2046,4093,18.4185,682,5.07895940175,11.3980046952
2047,4094,18.423,682,4.8140884656,11.4847538674
2048,4095,18.4275,682,4.97346479826,11.5147800951
2049,4097,18.4365,683,4.98038721386,11.4524724604
2050,4098,18.441,683,4.94031428917,11.3662960316
2051,4101,18.4545,684,5.49937253589,13.2522397584
2052,4102,18.459,684,5.57200455046,13.2722211523
2053,4103,18.4635,684,5.57487838387,13.2718563182
2054,4104,18.468,684,5.54534633536,13.2572038297
2055,4105,18.4725,684,5.53554040395,13.1780066963
2056,4106,18.477,685,4.87280529256,11.4903331043
2057,4107,18.4815,686,5.43291437827,13.2535780858
2058,4108,18.486,686,5.52877325799,13.282091841
2059,4109,18.4905,686,5.46820160598,13.2949105379
2060,4110,18.495,686,5.48527246909,13.2204793164
2061,4111,18.4995,686,5.49953148448,13.3313119459
2062,4114,18.513,687,5.53145798831,13.2210812445
2063,4115,18.5175,687,5.50821022589,13.1927111708
2064,4116,18.522,687,5.56156646825,13.1682360994
2065,4117,18.5265,687,5.51237448695,13.3139996346
2066,4118,18.531,687,5.4166454649,13.3103030756
2067,4153,18.6885,688,2.9280945917,8.02461062147
2068,4180,18.81,689,4.31457631331,4.04076769929
2069,4182,18.819,690,4.25873957182,3.90143081587
2070,4183,18.8235,690,4.28695007941,3.83620929979
2071,4185,18.8325,691,4.30105643613,3.96130696497
2072,4186,18.837,692,1.8676273727,8.17978703838
2073,4187,18.8415,693,4.24695628736,3.87195496376
2074,4188,18.846,693,4.28857522434,3.86932011712
2075,4189,18.8505,693,4.26644421745,3.8742058608
2076,4191,18.8595,694,6.81486588308,4.94171711473
2077,4192,18.864,695,4.15669103389,3.90966780449
2078,4193,18.8685,695,4.16697491133,3.91098994773
2079,4194,18.873,695,4.1746109105,3.79866265657
2080,4195,18.8775,695,4.19768272958,3.81196356129
2081,4196,18.882,695,4.24795264529,3.91411181565
2082,4197,18.8865,695,4.170290057,3.91835183867
2083,4198,18.891,695,4.19658548681,3.86607505361
2084,4199,18.8955,695,4.17977212454,3.83415011872
2085,4200,18.9,695,4.17802362556,3.84342978157
2086,4202,18.909,696,4.16227808223,3.83841577326
2087,4203,18.9135,696,4.17158251198,3.92454337205
2088,4204,18.918,696,4.25199155516,3.89971891775
2089,4205,18.9225,696,4.260738538,3.87648109347
2090,4206,18.927,696,4.25856724551,3.85132711146
2091,4205,18.9225,697,6.34085599662,5.87977625978
2092,4209,18.9405,698,4.2657285404,3.85422935394
2093,4210,18.945,698,4.21160363244,3.83605700069
2094,4211,18.9495,698,4.20809008143,3.85923332811
2095,4212,18.954,698,4.18767014471,3.87705522913
2096,4213,18.9585,698,4.18503055664,3.89136165086
2097,4214,18.963,698,4.18889147167,3.86519595339
2098,4215,18.9675,698,4.23778981263,3.91381124097
2099,4216,18.972,698,4.2183202237,3.88880522923
2100,4217,18.9765,698,4.18571368398,3.87174500676
2101,4218,18.981,698,4.13181279711,3.88773835719
2102,4219,18.9855,698,4.22656809087,3.93704037599
2103,4220,18.99,698,4.27900493771,4.01332963937
2104,4221,18.9945,698,4.30874010531,3.90688976424
2105,4222,18.999,698,4.28970835182,3.98366238983
2106,4224,19.008,699,4.18157992009,3.90507723414
2107,4225,19.0125,699,4.28287595292,3.95864551582
2108,4227,19.0215,700,4.29826437093,3.90130342612
2109,4228,19.026,700,4.33665200057,3.89950436732
2110,4229,19.0305,700,4.2496979132,3.82763752472
2111,4230,19.035,700,4.26940639474,3.88415216181
2112,4231,19.0395,700,4.32227097004,3.85741831171
2113,4232,19.044,700,4.23845043347,3.87695299505
2114,4233,19.0485,700,4.27506234126,3.83016414682
2115,4234,19.053,700,4.28690285142,3.86741873239
2116,4235,19.0575,700,4.30031099921,3.8898205097
2117,4236,19.062,700,4.32003018254,3.89542941758
2118,4237,19.0665,700,4.35697461298,3.91211538198
2119,4238,19.071,700,4.30879317362,3.93581727329
2120,4239,19.0755,700,4.26813488284,3.94243804704
2121,4240,19.08,700,4.28115550388,3.85075030706
2122,4241,19.0845,700,4.38329629948,3.95732581689
2123,4242,19.089,700,4.29576662334,3.95338521718
2124,4243,19.0935,700,4.27635964809,3.93329866761
2125,4244,19.098,700,4.35247143307,3.90863702194
2126,4245,19.1025,700,4.35053774706,3.80455951929
2127,4246,19.107,700,4.41236145553,3.89967695578
2128,4247,19.1115,700,4.42829377018,3.83109505786
2129,4248,19.116,700,4.35456887204,3.91866314251
2130,4250,19.125,701,4.3136483979,3.91450334287
2131,4251,19.1295,701,4.30300722404,3.90286850889
2132,4252,19.134,701,4.35382647197,3.83319213638
2133,4253,19.1385,701,4.40118202416,3.89537499209
2134,4253,19.1385,702,7.16368380525,5.28782381763
2135,4255,19.1475,703,4.37020707523,3.87352913216
2136,4256,19.152,703,4.34508112876,3.93054561406
2137,4257,19.1565,703,4.45717690264,3.84783155294
2138,4258,19.161,703,4.34720472945,3.93480276875
2139,4259,19.1655,703,4.34210252894,3.85257825202
2140,4260,19.17,703,4.32660568097,3.88632169285
2141,4261,19.1745,703,4.36862502713,3.88810175911
2142,4262,19.179,703,4.32325534222,3.79252718477
2143,4263,19.1835,703,4.34046153258,3.83873123918
2144,4264,19.188,703,4.29493217822,3.8792658133
2145,4265,19.1925,703,4.28592258807,3.95512157416
2146,4266,19.197,703,4.39528317287,3.9355881312
2147,4267,19.2015,703,4.35160244963,3.85740989548
2148,4268,19.206,703,4.28157466139,3.88865179241
2149,4269,19.2105,703,4.34672330557,3.93096293162
2150,4270,19.215,703,4.29809552698,3.90277184563
2151,4271,19.2195,703,4.21897483512,3.92763720124
2152,4272,19.224,703,4.42574004404,3.99316579961
2153,4273,19.2285,703,4.23989846615,3.91406687501
2154,4258,19.161,704,7.19338604627,5.29948494055
2155,4265,19.1925,705,5.66356457056,10.5348309971
2156,4267,19.2015,706,7.17120681355,5.25053561264
2157,4270,19.215,707,7.15219313216,5.18001293355
2158,4275,19.2375,708,4.34657793107,3.92456613308
2159,4276,19.242,708,4.35091636909,3.9131641687
2160,4277,19.2465,708,4.38136290589,3.92786436101
2161,4278,19.251,708,4.36064172861,3.92972572331
2162,4279,19.2555,708,4.28659811695,3.98009347665
2163,4280,19.26,708,4.37829543505,3.97598875011
2164,4281,19.2645,708,4.29482476146,3.90523891577
2165,4282,19.269,708,4.42351378601,4.01676642819
2166,4283,19.2735,708,4.42718680834,3.96487401182
2167,4284,19.278,708,4.32739498994,4.02985651958
2168,4285,19.2825,708,4.37411974108,3.96568034217
2169,4275,19.2375,709,7.19502264137,5.35748032021
2170,4281,19.2645,710,7.14154727362,5.29824618505
2171,4283,19.2735,711,7.12255947811,5.33904627767
2172,4285,19.2825,712,7.19774409097,5.37323200656
2173,4286,19.287,712,7.1424580222,5.39460314359
2174,4287,19.2915,713,1.90565440071,2.89943379071
2175,4287,19.2915,714,4.43190731762,4.05655952692
2176,4289,19.3005,715,4.37551744213,4.03828938472
2177,4290,19.305,715,4.46428056052,3.94030439921
2178,4291,19.3095,715,4.4820705327,3.89455640339
2179,4292,19.314,715,4.33589601968,3.93865641562
2180,4293,19.3185,715,4.41344781346,3.96711329228
2181,4294,19.323,715,4.32773486851,3.92567808426
2182,4295,19.3275,715,4.23968555637,3.91409801091
2183,4296,19.332,715,4.30473942937,3.95853224565
2184,4297,19.3365,715,4.26119817755,3.84564808201
2185,4298,19.341,715,4.33768277212,3.94517238071
2186,4289,19.3005,716,7.14807019191,5.34109125252
2187,4295,19.3275,717,7.12762458402,5.39026234761
2188,4297,19.3365,718,7.14505577961,5.37406331452
2189,4300,19.35,719,4.31000569375,3.85680175927
2190,4301,19.3545,719,4.30706127782,3.88232196534
2191,4302,19.359,719,4.32304778826,3.92987738648
2192,4303,19.3635,719,4.30425558781,3.99831940434
2193,4302,19.359,720,7.16607129827,5.36129815438
2194,4304,19.368,721,7.168156095,5.29194191748
2195,4305,19.3725,721,7.1869060909,5.37839415369
2196,4306,19.377,722,1.52397125546,5.79079826585
2197,4307,19.3815,722,1.61750882604,5.82044432822
2198,4308,19.386,722,1.44751349505,5.82056569808
2199,4307,19.3815,723,4.26026368093,3.98960793886
2200,4308,19.386,723,4.23430474029,3.95953539725
2201,4308,19.386,724,7.17391333433,5.41454612745
2202,4311,19.3995,725,4.38496957643,4.02006633097
2203,4312,19.404,726,1.31771283276,6.00153430318
2204,4313,19.4085,727,4.34899744015,3.96470018273
2205,4313,19.4085,728,7.12608209367,5.39860918851
2206,4316,19.422,729,4.54530067584,4.03894911784
2207,4316,19.422,730,6.90774201754,8.26583125105
2208,4318,19.431,731,4.44300837564,4.07474742606
2209,4320,19.44,732,4.37084683554,3.96440751634
2210,4321,19.4445,732,4.39572305853,3.91080397552
2211,4321,19.4445,733,1.73781445367,6.40405911277
2212,4322,19.449,733,1.21061456418,6.1765204456
2213,4324,19.458,734,4.49799375486,3.95945086118
2214,4326,19.467,735,1.52632150314,6.47070546675
2215,4327,19.4715,735,1.35342042695,6.30135507219
2216,4328,19.476,735,1.08424217921,6.42579070245
2217,4329,19.4805,735,1.13589108012,6.6048990719
2218,4326,19.467,736,4.36118525741,3.92685717922
2219,4327,19.4715,736,4.36946950259,4.01583404491
2220,4329,19.4805,737,4.30058972154,4.06164477337
2221,4330,19.485,737,4.3211221128,3.85252824967
2222,4331,19.4895,737,4.33111491043,3.94180551596
2223,4332,19.494,737,4.23354118015,3.86066672392
2224,4332,19.494,738,0.915531469871,6.3760037233
2225,4334,19.503,739,4.23997766117,3.89256733637
2226,4335,19.5075,739,4.25573227892,3.90774979717
2227,4336,19.512,739,4.33207841532,4.00384943835
2228,4337,19.5165,739,4.30802267512,3.95823578724
2229,4338,19.521,739,4.32158466728,3.97805995023
2230,4339,19.5255,739,4.34345321397,3.90801729784
2231,4340,19.53,739,4.35040638573,3.89209961537
2232,4339,19.5255,740,2.66380993,4.96319176511
2233,4340,19.53,741,1.42758498256,5.31753888995
2234,4341,19.5345,741,1.16302431451,5.28432385653
2235,4342,19.539,741,1.25473406268,5.36963985946
2236,4343,19.5435,742,4.34842927563,3.90849414329
2237,4344,19.548,742,4.39247741871,3.91967168197
2238,4345,19.5525,742,4.34641644072,3.93600577068
2239,4346,19.557,742,4.25893355071,3.97386872221
2240,4347,19.5615,742,4.31168886881,3.82323539833
2241,4350,19.575,743,4.25207770854,3.89504444911
2242,4351,19.5795,743,4.27623889972,3.87940037625
2243,4352,19.584,743,4.27640579498,3.76402609431
2244,4353,19.5885,743,4.28319459727,3.86373764703
2245,4354,19.593,743,4.19236027695,3.85257620035
2246,4356,19.602,744,4.27874690754,3.88461470969
2247,4357,19.6065,744,4.21941236521,3.75708134846
2248,4358,19.611,744,4.31141864117,3.96080596881
2249,4359,19.6155,744,4.27700169835,3.72262079409
2250,4360,19.62,744,4.27555586621,3.80449319246
2251,4361,19.6245,744,4.28432492157,3.77098446149
2252,4362,19.629,744,4.22433494294,3.78943809992
2253,4365,19.6425,745,4.38716997141,3.75197754591
2254,4368,19.656,746,4.37112820283,3.86685294091
2255,4370,19.665,747,4.31413121131,3.86027815795
2256,4371,19.6695,747,4.28865243675,3.8416253716
2257,4372,19.674,747,4.4633213169,3.86490279205
2258,4373,19.6785,747,4.45682936409,3.82876071105
2259,4377,19.6965,748,0.887088881788,7.37621392356
2260,4378,19.701,749,4.25843395865,3.83793639517
2261,4379,19.7055,750,0.957625151851,7.32007831085
2262,4380,19.71,750,0.90647280336,7.53399485104
2263,4383,19.7235,751,4.30176673016,3.92332238722
2264,4384,19.728,751,4.32074217948,3.82527409914
2265,4385,19.7325,751,4.46932501925,3.74583704664
2266,4386,19.737,751,4.42517297705,3.81921447746
2267,4390,19.755,752,4.29368001356,3.76714642537
2268,4391,19.7595,752,4.34416012311,3.79085232881
2269,4392,19.764,752,4.32260542111,3.7239587421
2270,4393,19.7685,752,4.40161442119,3.75100476755
2271,4395,19.7775,753,4.33596780742,3.81387167538
2272,4397,19.7865,754,4.30461122968,3.81826723707
2273,4398,19.791,754,4.34089149041,3.82013030634
2274,4399,19.7955,754,4.34853237803,3.87089083199
2275,4400,19.8,754,4.37191350413,3.79058215226
2276,4401,19.8045,754,4.41592482829,3.83278794122
2277,4402,19.809,754,4.41604274546,3.75449369692
2278,4408,19.836,755,4.33736977049,3.82619875341
2279,4410,19.845,756,4.30520362034,3.79754867285
2280,4412,19.854,757,4.27175137347,3.85116936151
2281,4413,19.8585,757,4.22481005357,3.88622188823
2282,4414,19.863,757,4.27651753212,3.85416398565
2283,4418,19.881,758,4.26386554499,3.91851768532
2284,4419,19.8855,758,4.30373419172,3.80995704944
2285,4420,19.89,758,4.30891370317,3.89161309392
2286,4421,19.8945,758,4.39150824481,3.88089437561
2287,4422,19.899,758,4.40130001017,3.79698477868
2288,4423,19.9035,758,4.34865837222,3.91060940633
2289,4424,19.908,758,4.48171862038,3.72558294856
2290,4425,19.9125,758,4.44095827384,3.96236821131
2291,4426,19.917,758,4.35037464843,3.7968409374
2292,4427,19.9215,758,4.46044830187,3.75135498186
2293,4428,19.926,758,4.36461753759,3.74333734573
2294,4429,19.9305,758,4.33268671934,3.73164782557
2295,4430,19.935,758,4.33435730152,3.81999494195
2296,4431,19.9395,758,4.34733740371,3.88083786735
2297,4432,19.944,758,4.21916589152,3.82841059138
2298,4434,19.953,759,4.30259609543,3.75473539205
2299,4435,19.9575,759,4.31740404231,3.85893700114
2300,4436,19.962,759,4.29579412651,3.81359358133
2301,4437,19.9665,759,4.2588119613,3.80020101975
2302,4438,19.971,759,4.22856564804,3.78036579787
2303,4439,19.9755,759,4.29549157719,3.9086499596
2304,4440,19.98,759,4.26041896373,3.86993288356
2305,4441,19.9845,759,4.25273586,3.81327108329
2306,4442,19.989,759,4.32140332435,3.85119163657
2307,4443,19.9935,759,4.24232616945,3.79495046073
2308,4444,19.998,759,4.30147136386,3.83661430125
2309,4445,20.0025,759,4.27483092313,3.8019589641
2310,4447,20.0115,760,4.30016685549,3.78295926376
2311,4450,20.025,761,4.24559604719,3.78291274279
2312,4451,20.0295,761,4.17723032807,3.73777031007
2313,4452,20.034,761,4.25479532509,3.79490461796
2314,4453,20.0385,761,4.22232012611,3.79981667043
2315,4454,20.043,761,4.3162808085,3.76190218582
2316,4455,20.0475,761,4.25502012799,3.83816826123
2317,4456,20.052,761,4.2723107964,3.94128900586
2318,4457,20.0565,761,4.26670706944,3.92693053097
2319,4451,20.0295,762,6.28696978819,11.1934351741
2320,4459,20.0655,763,4.25910009939,3.8632492681
2321,4460,20.07,763,4.34291267435,3.88131765145
2322,4462,20.079,764,4.25666811045,3.74200544716
2323,4464,20.088,765,4.30104114878,3.82146689632
2324,4465,20.0925,765,4.35993780423,3.77449407256
2325,4466,20.097,765,4.28496447508,3.8457188696
2326,4467,20.1015,765,4.4283723403,3.6772423941
2327,4468,20.106,765,4.20668859453,3.75794066808
2328,4469,20.1105,765,4.32298993016,3.79923352948
2329,4471,20.1195,766,4.36203500124,3.7722672992
2330,4472,20.124,766,4.24594149403,3.81264836951
2331,4473,20.1285,766,4.263543963,3.80422115164
2332,4474,20.133,766,4.30370905719,3.76294231148
2333,4475,20.1375,766,4.24636884594,3.8426544685
2334,4476,20.142,766,4.25612513028,3.7818749935
2335,4477,20.1465,766,4.32215334506,3.79073022272
2336,4480,20.16,767,4.29892164717,3.87326058316
2337,4481,20.1645,767,4.33383489289,3.71133489117
2338,4482,20.169,767,4.40170193173,3.86095681638
2339,4483,20.1735,767,4.37434469568,3.83437102055
2340,4486,20.187,768,4.23488296183,3.77746053662
2341,4487,20.1915,768,4.30790632229,3.82504810956
2342,4488,20.196,768,4.32379554258,3.79218840647
2343,4489,20.2005,768,4.30145680141,3.67149388794
2344,4490,20.205,768,4.21270644419,3.84049334895
2345,4492,20.214,769,4.39413376063,3.78517746263
2346,4493,20.2185,769,4.30026801507,3.85537062985
2347,4494,20.223,769,4.31281187541,3.85387078558
2348,4495,20.2275,769,4.25823728849,3.80769571163
2349,4496,20.232,769,4.29332989548,3.85314800088
2350,4497,20.2365,769,4.2350489038,3.84762811378
2351,4499,20.2455,770,4.26024072365,3.79870414036
2352,4501,20.2545,771,4.20347034636,3.85271510975
2353,4502,20.259,771,4.30470349262,3.8407499746
2354,4503,20.2635,771,4.28553243292,3.81408902492
2355,4504,20.268,771,4.269439228,3.75983194212
2356,4505,20.2725,771,4.28815757817,3.80439268314
2357,4506,20.277,771,4.36138599266,3.8523874567
2358,4508,20.286,772,4.25054380129,3.82893892646
2359,4509,20.2905,772,4.33577780222,3.84489947207
2360,4510,20.295,772,4.20861996051,3.91472552728
2361,4511,20.2995,772,4.27058812535,3.91206027139
2362,4514,20.313,773,4.18298618025,3.80651271987
2363,4515,20.3175,773,4.19670934847,3.80444634947
2364,4516,20.322,773,4.20729514978,3.85757162058
2365,4517,20.3265,773,4.30443607287,3.91540936251
2366,4518,20.331,773,4.23898252905,3.84550094461
2367,4519,20.3355,773,4.24694905758,3.84198288554
2368,4520,20.34,773,4.24135449252,3.85232769761
2369,4521,20.3445,773,4.2107807457,3.84430204146
2370,4522,20.349,773,4.23362032108,3.91882554594
2371,4523,20.3535,773,4.21163791747,3.8101357352
2372,4518,20.331,774,4.1411740053,6.81147784975
2373,4519,20.3355,774,4.09259636977,6.83685263438
2374,4522,20.349,775,4.16407421294,6.80628862546
2375,4523,20.3535,775,4.08943402861,6.79410675006
2376,4524,20.358,775,4.14241891843,6.85271893406
2377,4525,20.3625,775,4.04962003658,6.83098385096
2378,4526,20.367,775,4.09061225575,6.76014302494
2379,4523,20.3535,776,6.5568799534,9.77255027537
2380,4525,20.3625,777,4.26901540681,3.87296040814
2381,4527,20.3715,778,4.26016784916,3.89433194574
2382,4528,20.376,779,4.11158925812,6.82822225706
2383,4529,20.3805,780,4.15206271662,3.77370740772
2384,4530,20.385,780,4.21874289811,3.94940356597
2385,4529,20.3805,781,6.49204604855,7.7022079821
2386,4530,20.385,781,6.52604722223,7.73684885005
2387,4530,20.385,782,4.09063292,6.80435129862
2388,4531,20.3895,782,4.07671685482,6.84671887497
2389,4532,20.394,782,4.09641782319,6.91424578054
2390,4533,20.3985,782,4.15616426227,6.72880679669
2391,4534,20.403,782,4.07840187657,6.84837219501
